run_id,brier,auc,n,scope
deepseek_r1_distill_1p5b__math_test_00000_5a6bb412__temp0.10__seed7,0.2806874579934767,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00000_5a6bb412__temp0.60__seed7,0.2823227019479457,0.23076923076923073,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00000_5a6bb412__temp1.00__seed7,0.2723543522795807,0.8461538461538461,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00001_28176864__temp0.10__seed7,0.2909878535345135,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00001_28176864__temp0.60__seed7,0.2851842533269445,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00001_28176864__temp1.00__seed7,0.30247206436247,0.625,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00002_12859ab8__temp0.10__seed7,0.22939289439273827,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00002_12859ab8__temp0.60__seed7,0.22989131809426286,0.07692307692307687,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00002_12859ab8__temp1.00__seed7,0.26170002965969846,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00003_b88cddac__temp0.10__seed7,0.20743585452820953,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00003_b88cddac__temp0.60__seed7,0.25887639736096035,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00003_b88cddac__temp1.00__seed7,0.36124394485501105,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00004_d6afb929__temp0.10__seed7,0.2078213798308947,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00004_d6afb929__temp0.60__seed7,0.24088226312175468,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00004_d6afb929__temp1.00__seed7,0.24876762428713542,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00005_82ab404f__temp0.10__seed7,0.3141886156003094,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00005_82ab404f__temp0.60__seed7,0.19392515422837395,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00005_82ab404f__temp1.00__seed7,0.25295713518106683,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00006_27e7448e__temp0.10__seed7,0.24028891105238845,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00006_27e7448e__temp0.60__seed7,0.24411948068200026,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00006_27e7448e__temp1.00__seed7,0.1891202571560737,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00007_8a27500a__temp0.10__seed7,0.3367393669160809,,14,per_run_oof
deepseek_r1_distill_1p5b__math_test_00007_8a27500a__temp0.60__seed7,0.21400272108644042,,14,per_run_oof
